age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed,age_group,was_contacted_before,high_contact_freq,season,segment,segment_name,conv_probability,priority_rank
49,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,252,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,40-50,0,0,Spring,3,Price Sensitive,0.0050926693,24706
42,admin.,married,high.school,no,no,no,telephone,may,thu,260,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,40-50,0,0,Spring,4,Hard to Convert,0.005092495,24707
39,admin.,single,high.school,no,no,no,telephone,jun,wed,213,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0050908816,24708
57,admin.,married,university.degree,no,no,no,cellular,jul,mon,230,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,50-60,0,0,Summer,4,Hard to Convert,0.0050908164,24709
51,management,married,university.degree,no,yes,no,cellular,aug,thu,175,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,50-60,0,0,Summer,4,Hard to Convert,0.005087687,24710
41,blue-collar,married,university.degree,no,no,no,cellular,jul,mon,226,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,40-50,0,0,Summer,3,Price Sensitive,0.0050863503,24711
31,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,237,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,30-40,0,0,Spring,3,Price Sensitive,0.0050839162,24712
53,retired,married,high.school,no,yes,no,telephone,jun,fri,211,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,50-60,0,0,Summer,2,High-Value Responders,0.005081975,24713
50,admin.,married,university.degree,no,yes,no,cellular,aug,mon,166,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.0050810394,24714
34,admin.,single,university.degree,no,no,yes,telephone,may,tue,262,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.005080907,24715
42,admin.,divorced,high.school,no,yes,yes,telephone,jun,wed,247,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.0050803744,24716
36,blue-collar,married,basic.6y,no,no,no,telephone,may,fri,203,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,30-40,0,1,Spring,3,Price Sensitive,0.0050781476,24717
39,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,30-40,0,0,Spring,3,Price Sensitive,0.0050773,24718
56,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,214,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,50-60,0,0,Spring,3,Price Sensitive,0.0050766184,24719
34,services,married,high.school,no,yes,yes,telephone,jun,fri,165,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0050693545,24720
42,services,divorced,basic.6y,no,no,no,telephone,jun,tue,239,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.0050690253,24721
34,self-employed,single,university.degree,no,no,no,telephone,aug,thu,57,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,30-40,0,0,Summer,1,Warm Prospects,0.0050662775,24722
43,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,192,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,40-50,0,0,Summer,3,Price Sensitive,0.0050658835,24723
56,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,260,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,50-60,0,0,Spring,3,Price Sensitive,0.0050653205,24724
27,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,208,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,<30,0,0,Summer,3,Price Sensitive,0.005064667,24725
55,management,divorced,university.degree,no,no,no,cellular,nov,fri,89,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,50-60,0,0,Autumn,4,Hard to Convert,0.00506281,24726
38,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,252,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,30-40,0,1,Spring,3,Price Sensitive,0.0050627454,24727
30,admin.,single,university.degree,no,no,yes,telephone,jul,tue,215,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,<30,0,0,Summer,4,Hard to Convert,0.0050620562,24728
47,admin.,divorced,university.degree,no,yes,no,telephone,may,mon,208,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,40-50,0,0,Spring,4,Hard to Convert,0.0050565787,24729
34,management,married,university.degree,no,yes,no,cellular,nov,thu,91,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,30-40,0,1,Autumn,4,Hard to Convert,0.005055262,24730
31,technician,married,university.degree,no,yes,no,cellular,apr,thu,35,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,30-40,0,0,Spring,1,Warm Prospects,0.0050544944,24731
32,admin.,single,high.school,no,yes,no,cellular,jul,wed,156,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.005051893,24732
43,entrepreneur,married,university.degree,no,yes,no,cellular,jul,tue,261,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.005051819,24733
39,housemaid,married,professional.course,no,no,no,cellular,aug,fri,158,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0050489604,24734
31,admin.,married,high.school,no,no,no,telephone,may,wed,230,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.005048333,24735
51,management,divorced,professional.course,no,no,no,cellular,nov,fri,83,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,50-60,0,0,Autumn,4,Hard to Convert,0.0050478494,24736
29,admin.,married,high.school,no,no,no,cellular,jul,wed,201,14,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,<30,0,1,Summer,4,Hard to Convert,0.005047765,24737
31,technician,single,university.degree,no,yes,no,cellular,aug,wed,184,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0050464366,24738
32,entrepreneur,single,university.degree,no,yes,no,telephone,may,tue,242,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.0050453926,24739
57,technician,married,basic.4y,no,no,no,cellular,jul,wed,158,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,50-60,0,0,Summer,4,Hard to Convert,0.00504304,24740
41,management,married,high.school,no,no,no,telephone,may,mon,264,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,40-50,0,0,Spring,4,Hard to Convert,0.0050420184,24741
31,technician,single,high.school,no,yes,yes,cellular,aug,wed,113,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0050414065,24742
52,entrepreneur,married,basic.6y,no,yes,no,cellular,may,mon,69,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0,50-60,0,0,Spring,1,Warm Prospects,0.005041055,24743
44,services,married,high.school,no,no,no,telephone,jun,thu,227,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.0050407317,24744
35,admin.,married,university.degree,no,no,no,cellular,aug,fri,166,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,30-40,0,1,Summer,4,Hard to Convert,0.0050375806,24745
25,blue-collar,single,basic.9y,no,no,no,telephone,jul,wed,173,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,<30,0,1,Summer,3,Price Sensitive,0.005035215,24746
44,technician,single,university.degree,no,yes,no,telephone,may,wed,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,40-50,0,0,Spring,4,Hard to Convert,0.005032982,24747
46,self-employed,married,professional.course,no,yes,no,telephone,jun,fri,174,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.005030791,24748
24,services,single,basic.9y,no,yes,no,cellular,jul,thu,199,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,<30,0,0,Summer,4,Hard to Convert,0.005029874,24749
35,admin.,single,university.degree,no,no,no,telephone,may,mon,234,13,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,30-40,0,1,Spring,4,Hard to Convert,0.0050285356,24750
31,technician,married,professional.course,no,no,no,telephone,jun,fri,163,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0050262744,24751
41,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,194,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,40-50,0,1,Spring,3,Price Sensitive,0.0050256946,24752
33,admin.,married,university.degree,no,yes,no,telephone,may,thu,239,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.00502528,24753
45,unemployed,married,high.school,no,no,no,cellular,aug,thu,186,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.0050243214,24754
33,admin.,single,university.degree,no,yes,yes,cellular,may,wed,96,6,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,30-40,0,1,Spring,1,Warm Prospects,0.005022453,24755
29,services,single,high.school,no,no,no,telephone,may,mon,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,<30,0,0,Spring,4,Hard to Convert,0.005021886,24756
32,technician,single,university.degree,no,yes,no,cellular,may,wed,75,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,30-40,0,1,Spring,1,Warm Prospects,0.005019897,24757
41,blue-collar,single,basic.6y,no,no,no,cellular,may,fri,103,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,40-50,0,0,Spring,1,Warm Prospects,0.0050185136,24758
32,admin.,married,high.school,no,yes,no,cellular,nov,thu,90,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,30-40,0,0,Autumn,4,Hard to Convert,0.0050170873,24759
29,admin.,married,high.school,no,no,no,telephone,jun,mon,255,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,<30,0,0,Summer,4,Hard to Convert,0.0050168587,24760
51,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,90,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,50-60,0,0,Spring,3,Price Sensitive,0.0050156736,24761
51,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,204,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,50-60,0,1,Spring,3,Price Sensitive,0.005014965,24762
24,technician,single,university.degree,no,no,no,cellular,jul,fri,126,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,<30,0,0,Summer,4,Hard to Convert,0.00501201,24763
49,blue-collar,married,basic.6y,no,yes,yes,telephone,may,wed,220,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,40-50,0,0,Spring,3,Price Sensitive,0.005010541,24764
39,services,single,high.school,no,yes,no,telephone,may,wed,239,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.0050102724,24765
42,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,83,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,40-50,0,1,Spring,3,Price Sensitive,0.005009179,24766
45,management,married,university.degree,no,yes,no,cellular,aug,fri,156,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,40-50,0,1,Summer,4,Hard to Convert,0.005005454,24767
33,management,married,university.degree,no,yes,no,cellular,may,wed,85,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,30-40,0,1,Spring,1,Warm Prospects,0.0050036283,24768
30,admin.,married,university.degree,no,no,no,cellular,aug,wed,163,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,<30,0,0,Summer,4,Hard to Convert,0.0049995347,24769
50,retired,married,basic.4y,no,yes,no,cellular,jul,wed,128,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,40-50,0,0,Summer,2,High-Value Responders,0.004998593,24770
31,admin.,single,high.school,no,no,no,cellular,jun,fri,39,3,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,30-40,0,0,Summer,1,Warm Prospects,0.004996267,24771
43,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,99,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,40-50,0,0,Spring,1,Warm Prospects,0.0049955463,24772
50,services,married,basic.6y,no,yes,no,cellular,aug,thu,181,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.004994179,24773
31,technician,single,professional.course,no,yes,no,cellular,aug,tue,176,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0049941647,24774
31,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,mon,199,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,30-40,0,0,Summer,3,Price Sensitive,0.004990164,24775
31,technician,single,high.school,no,yes,no,cellular,aug,thu,170,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0049899346,24776
29,technician,single,professional.course,no,no,no,cellular,aug,wed,185,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,<30,0,1,Summer,4,Hard to Convert,0.0049868273,24777
40,blue-collar,married,university.degree,no,yes,no,cellular,may,wed,88,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0,30-40,0,0,Spring,1,Warm Prospects,0.004985914,24778
53,technician,married,high.school,no,yes,no,cellular,aug,wed,169,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,50-60,0,0,Summer,4,Hard to Convert,0.0049855825,24779
38,admin.,married,high.school,no,no,no,cellular,jul,tue,203,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.004984868,24780
56,admin.,divorced,university.degree,no,yes,no,cellular,nov,thu,88,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,50-60,0,0,Autumn,4,Hard to Convert,0.004982934,24781
51,blue-collar,married,university.degree,no,no,no,telephone,may,mon,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,50-60,0,0,Spring,3,Price Sensitive,0.004982499,24782
55,entrepreneur,married,university.degree,no,no,no,cellular,nov,tue,86,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,50-60,0,0,Autumn,4,Hard to Convert,0.004982208,24783
52,technician,married,high.school,no,no,no,telephone,jun,wed,241,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,50-60,0,0,Summer,4,Hard to Convert,0.004979923,24784
36,admin.,married,high.school,no,yes,no,cellular,nov,tue,136,5,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,30-40,0,1,Autumn,4,Hard to Convert,0.004977823,24785
25,student,single,university.degree,no,no,no,telephone,jul,fri,178,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,<30,0,0,Summer,4,Hard to Convert,0.004977133,24786
40,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,215,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,30-40,0,0,Spring,3,Price Sensitive,0.004974397,24787
26,admin.,married,high.school,no,no,no,cellular,jul,wed,130,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,<30,0,1,Summer,4,Hard to Convert,0.004970891,24788
37,admin.,married,university.degree,no,no,yes,telephone,may,wed,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.004968672,24789
36,technician,single,professional.course,no,yes,no,cellular,aug,mon,62,1,999,1,failure,-2.9,92.201,-31.4,0.821,5076.2,0,30-40,0,0,Summer,1,Warm Prospects,0.0049686204,24790
37,admin.,married,high.school,no,no,no,telephone,jun,mon,250,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0049682995,24791
52,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,205,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,50-60,0,1,Summer,3,Price Sensitive,0.0049675833,24792
41,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,208,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,40-50,0,0,Spring,3,Price Sensitive,0.004965938,24793
33,technician,married,professional.course,no,yes,no,cellular,aug,tue,147,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0049581267,24794
26,student,single,basic.9y,no,yes,yes,telephone,may,fri,164,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,<30,0,0,Spring,4,Hard to Convert,0.0049578417,24795
51,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,158,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,50-60,0,0,Summer,4,Hard to Convert,0.0049575763,24796
29,admin.,single,basic.9y,no,yes,no,telephone,may,wed,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,<30,0,0,Spring,4,Hard to Convert,0.004957527,24797
33,technician,married,professional.course,no,yes,no,telephone,jun,thu,201,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0049569057,24798
25,blue-collar,single,basic.4y,no,no,no,telephone,may,fri,196,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,<30,0,0,Spring,3,Price Sensitive,0.004956626,24799
44,technician,married,professional.course,no,no,no,cellular,jul,thu,221,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.0049555604,24800
32,management,married,high.school,no,no,no,telephone,may,mon,232,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.0049544675,24801
35,technician,married,high.school,no,no,no,cellular,aug,tue,150,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.004952056,24802
28,student,married,university.degree,no,no,no,telephone,may,wed,225,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,<30,0,0,Spring,4,Hard to Convert,0.0049516405,24803
32,technician,married,high.school,no,yes,no,cellular,aug,tue,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.004949681,24804
60,retired,married,high.school,no,yes,no,telephone,may,tue,220,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,50-60,0,0,Spring,2,High-Value Responders,0.0049460493,24805
32,technician,single,high.school,no,no,no,cellular,aug,tue,186,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.004940397,24806
50,management,single,university.degree,no,no,no,telephone,jun,tue,255,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.004939928,24807
30,technician,married,professional.course,no,yes,no,cellular,aug,thu,169,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,<30,0,1,Summer,4,Hard to Convert,0.0049371608,24808
30,admin.,divorced,high.school,no,yes,no,telephone,jun,mon,225,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,<30,0,0,Summer,4,Hard to Convert,0.0049341656,24809
30,management,single,university.degree,no,yes,no,telephone,may,tue,211,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,<30,0,0,Spring,4,Hard to Convert,0.0049339454,24810
51,admin.,married,basic.6y,no,no,no,telephone,may,tue,253,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,50-60,0,0,Spring,3,Price Sensitive,0.004932988,24811
28,admin.,married,university.degree,no,no,no,cellular,may,tue,72,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,<30,0,0,Spring,1,Warm Prospects,0.0049319514,24812
32,admin.,married,university.degree,no,yes,no,cellular,may,thu,100,4,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,30-40,0,1,Spring,1,Warm Prospects,0.004931923,24813
52,management,married,professional.course,no,no,no,cellular,jul,wed,222,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,50-60,0,0,Summer,4,Hard to Convert,0.004927979,24814
32,technician,single,high.school,no,yes,no,telephone,may,wed,202,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.0049274038,24815
31,blue-collar,married,basic.9y,no,yes,yes,telephone,may,wed,248,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,30-40,0,0,Spring,3,Price Sensitive,0.004926595,24816
53,blue-collar,married,high.school,no,yes,no,cellular,jul,mon,209,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,50-60,0,1,Summer,3,Price Sensitive,0.0049258447,24817
53,technician,married,professional.course,no,yes,yes,telephone,may,tue,247,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,50-60,0,0,Spring,4,Hard to Convert,0.0049255714,24818
51,admin.,married,university.degree,no,yes,no,telephone,may,wed,223,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,50-60,0,0,Spring,4,Hard to Convert,0.004925085,24819
52,admin.,divorced,university.degree,no,no,no,telephone,may,mon,247,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,50-60,0,0,Spring,4,Hard to Convert,0.004924887,24820
32,admin.,single,high.school,no,no,no,telephone,may,tue,247,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.004924637,24821
45,admin.,single,basic.4y,no,yes,no,telephone,may,fri,189,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,40-50,0,1,Spring,4,Hard to Convert,0.0049238442,24822
42,management,married,university.degree,no,no,no,cellular,aug,mon,169,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.0049196384,24823
58,retired,married,basic.9y,no,no,no,telephone,may,wed,256,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,50-60,0,1,Spring,2,High-Value Responders,0.0049190763,24824
38,technician,married,university.degree,no,yes,no,cellular,may,thu,86,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,30-40,0,0,Spring,1,Warm Prospects,0.0049186163,24825
46,technician,married,university.degree,no,yes,no,telephone,may,fri,170,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,40-50,0,1,Spring,4,Hard to Convert,0.0049173026,24826
36,blue-collar,single,university.degree,no,yes,no,cellular,may,tue,85,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,30-40,0,0,Spring,1,Warm Prospects,0.0049168826,24827
44,blue-collar,married,professional.course,no,no,no,telephone,jun,mon,239,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,40-50,0,0,Summer,3,Price Sensitive,0.004916778,24828
52,admin.,divorced,university.degree,no,yes,no,telephone,jun,tue,36,1,999,0,nonexistent,-1.7,94.055,-39.8,0.702,4991.6,0,50-60,0,0,Summer,1,Warm Prospects,0.0049161036,24829
